user,n_decisions,H_real,H_window_real,H_window_shuffle_mean,H_window_shuffle_std,z_window,p_emp_lower
36,75,0.9782176659354247,0.732837650395739,0.8197812746938246,0.04736495982856306,-1.8356106415539468,0.04937901241975161
37,75,0.9844268978000114,0.8871280509926857,0.8263197030271453,0.04712800941269307,1.2902804239629677,0.9221215575688486
38,75,0.7950402793845223,0.6332486917399002,0.6299603888457103,0.0430549690047068,0.07637452703381181,0.5051498970020599
39,75,0.8366407419411672,0.6851509267523015,0.6718193158898724,0.044187441920267384,0.30170587576635155,0.6037679246415072
40,75,0.8729882944709463,0.6125586129569526,0.7092756835533557,0.04520455079730197,-2.1395427869659454,0.025819483610327792
41,75,0.9782176659354247,0.8453938173167262,0.8195244869642047,0.04691394958223229,0.5514208584629395,0.6776264474710506
42,74,0.9867867202680318,0.18315859171212692,0.8290845712202872,0.047205241926179003,-13.683352804721965,1.999960000799984e-05
43,25,0.6343095546405662,0.540576467917124,0.48663059705411693,0.07818452324273792,0.6899814518983814,0.7625447491050179
44,75,0.5665095065529053,0.40498307485915447,0.40832948900827304,0.03377323527947337,-0.09908479662747761,0.44519109617807645
45,74,0.9915528503834039,0.8087437749569849,0.833946617727474,0.04745594510608156,-0.5310787239438907,0.26873462530749387
46,75,0.931055823385033,0.7188082138003976,0.7697331721494737,0.046518332335440685,-1.0947288045895431,0.1360172796544069
47,75,0.10215803640865039,0.03050400400932517,0.04809118920091496,0.008768427608274851,-2.0057399088284185,0.08131837363252735
48,74,0.6705250693158381,0.4559381799704469,0.5066199688351114,0.03881069781856691,-1.3058716207988024,0.10483790324193516
49,74,0.9994730201859836,0.8578300061900301,0.8421163643278707,0.04752037636454741,0.3306716626487531,0.5808283834323313
50,75,0.9844268978000114,0.8219045316050716,0.8265308201286073,0.047064442578014766,-0.09829689400585462,0.4225915481690366
51,75,0.993707106604508,0.8843288440639788,0.8364044649796513,0.047292940007329115,1.0133516562281937,0.8560628787424251
52,75,0.9531971725430559,0.7805243740391764,0.7930127763401491,0.046882181792663936,-0.2663784368270777,0.3609527809443811
53,73,0.9136617865655933,0.6869652652402444,0.7519170318070526,0.04673039197110737,-1.3899255672190132,0.08981820363592728
54,75,0.8892881527272397,0.6613075649305826,0.7264089406217004,0.04561727498894879,-1.4271211006551607,0.0876582468350633
55,74,0.8418521897563207,0.6106370574463101,0.6776481828877503,0.04496092506512587,-1.4904303090822664,0.07477850442991141
56,74,0.9466474387740497,0.8226144977349086,0.7861399387956349,0.047046676394525595,0.7752844990239921,0.7648447031059379
57,75,0.9782176659354247,0.7563269361073934,0.8195794222306032,0.047267702448189,-1.3381756008247279,0.0991980160396792
58,75,0.9895875212220556,0.7226696490592971,0.8316124260080867,0.04728497165664088,-2.3039619805606733,0.022159556808863824
59,75,0.9626147059982517,0.8261200429740353,0.8036331662924057,0.04659589103458136,0.4825935545462773,0.6622067558648828
60,72,0.9182958340544896,0.5872397037225872,0.7567067565281698,0.04711822669828972,-3.5966347776779526,0.0017799644007119857
62,75,0.9782176659354247,0.7742178079616342,0.8193923889958105,0.047240726394563906,-0.9562634718371859,0.16737665246695066
64,75,0.9043814577244937,0.798061169783353,0.7420844007848104,0.04585089222482765,1.2208436146468675,0.9060018799624008
65,75,0.9844268978000114,0.8015685289321883,0.8259375081688419,0.04710038548191082,-0.5173838597565756,0.2828543429131417
66,75,0.999871756640849,0.8289192499027422,0.8425589005487509,0.047049534389554525,-0.28989980077330657,0.35349293014139715
67,49,0.863120568566631,0.7247213619778685,0.7041634599958497,0.056471888070611605,0.3640378015396527,0.5995680086398272
69,75,0.8554508105601306,0.6030987638406391,0.6915308592897886,0.0446594561191296,-1.9801426872117727,0.03433931321373573
70,75,0.7478061583312325,0.5175392417801417,0.5822859532092043,0.04124830714834337,-1.5696816646610674,0.06623867522649547
71,74,1.0,0.8514333463113805,0.842707031065443,0.04779524870278475,0.18257704442971223,0.5370092598148037
72,73,0.9770012394218561,0.8320204428017387,0.8184435481675918,0.04791480591213909,0.2833548915765771,0.5782284354312913
73,75,0.9895875212220556,0.8941427692903563,0.8315667299944456,0.047211255725766184,1.3254474665828258,0.9306013879722406
74,50,0.9895875212220556,0.8372518058081692,0.8367005577079214,0.05745957225871531,0.009593668706159695,0.45817083658326835
75,75,0.9709505944546686,0.7910464514856824,0.8117566534784783,0.047292707350721885,-0.43791533944566413,0.30295394092118155
76,74,0.9867867202680318,0.6700365471777464,0.8285084818206936,0.04731979595787384,-3.348956423734917,0.003379932401351973
77,75,0.931055823385033,0.8082291711197948,0.7697788423749574,0.046512407807506706,0.8266682065560962,0.7939841203175937
78,74,0.9352691398683566,0.7461459552862234,0.7743982674974883,0.04686325657102592,-0.602867027997632,0.24835503289934202
80,75,0.8366407419411672,0.681289491493402,0.6718089325038065,0.04402126674644692,0.2153631571804041,0.5657486850262995
81,75,0.9844268978000114,0.7941997345244535,0.8263008198056945,0.04710071026699325,-0.6815414268547978,0.23177536449271013
82,75,0.993707106604508,0.8909894862515854,0.8364102146449485,0.04721752707749238,1.1559112682259403,0.8950020999580008
83,75,0.9782176659354247,0.5820546089476275,0.8192092610214877,0.04708573002181218,-5.036656582875528,3.999920001599968e-05
84,75,0.9844268978000114,0.7938456584143893,0.8259875500987729,0.04720135045522216,-0.6809527984771375,0.2276154476910462
85,25,0.9895875212220556,0.9116595231291194,0.8530586007503435,0.07631952483139824,0.7678365727280732,0.7894442111157777
86,75,0.999871756640849,0.7016254941662853,0.8424208836265655,0.04748426890567192,-2.965095445398391,0.006839863202735945
87,75,0.9182958340544896,0.8106743019384375,0.7565182670208772,0.0460530779321843,1.175948217778365,0.8888622227555449
88,75,0.9182958340544896,0.7461589347709519,0.7564411961086784,0.04606971634409445,-0.2231891609865455,0.37977240455190897
89,50,0.9426831892554922,0.8735070076674617,0.7874647750658356,0.05683935189203847,1.513779269775209,0.9590608187836244
90,75,0.9967916319816366,0.763341654405064,0.8390422133998072,0.047220634829194974,-1.6031245507089218,0.06721865562688746
91,75,0.993707106604508,0.928862284668645,0.8360896469603832,0.04713458228273617,1.9682499179003279,0.996660066798664
92,72,0.997772472089982,0.7256250660365618,0.8407972424343703,0.0481852958275617,-2.390193406925824,0.01979960400791984
93,75,0.931055823385033,0.7840317331880116,0.7697777641136904,0.04660912025224647,0.3058193116964953,0.5878082438351233
94,75,0.9626147059982517,0.8355798920903484,0.8032285872654438,0.04689131515468988,0.6899210380041777,0.7335453290934182
96,75,0.9844268978000114,0.8699453313585735,0.8264600501712667,0.04695063207478331,0.9261916030873281,0.8257034859302814
97,75,0.999871756640849,0.901157487588027,0.8427009288200148,0.04748125310061006,1.2311502951311362,0.9161216775664487
99,75,0.9844268978000114,0.5757480428700852,0.8261867278834021,0.047299628036773796,-5.294728424050389,5.999880002399952e-05
100,25,0.9426831892554922,0.703000124226582,0.8022907517525615,0.0796895263762102,-1.245968347926094,0.12117757644847103
101,25,0.9988455359952018,0.9709505944546682,0.8623900229716664,0.0763254073386967,1.4223385798815384,1.0
103,25,0.9988455359952018,0.9590923801895583,0.8622668168009489,0.07633128985610771,1.268491120366701,0.9801603967920641
105,25,0.9043814577244937,0.8523684518035702,0.7619726056216763,0.08075282765077756,1.1194140045822096,0.876482470350593
106,25,0.7950402793845223,0.6792836956963624,0.6476441041040514,0.08243824810472081,0.3837974765320027,0.6355872882542349
107,25,0.9426831892554922,0.8191880379429606,0.8021059953494807,0.07924039330274496,0.2155724105030175,0.5417091658166837
108,75,0.9988455359952018,0.7672030896639636,0.8419828131297138,0.04714180852114145,-1.5862718425877562,0.07153856922861543
110,75,0.9967916319816366,0.9499064395616568,0.8392568800811023,0.047419159617549715,2.333435690825767,1.0
111,75,0.9844268978000114,0.46319187594909783,0.8263745187083877,0.04688854107511994,-7.74565884183593,1.999960000799984e-05
112,75,0.9426831892554922,0.6812894914934019,0.7821646611050411,0.04653523720536776,-2.167715814286286,0.02631947361052779
113,75,0.9988455359952018,0.8082291711197946,0.8415222191063257,0.047357461019134836,-0.7030158980245796,0.22779544409111818
114,23,0.8865408928220899,0.6879012589166417,0.7461287611027952,0.08514213972520054,-0.6838858216869464,0.24187516249675006
115,74,0.9867867202680318,0.712007849851726,0.8286994078794551,0.047696955031795475,-2.4465200755465575,0.018199636007279855
116,74,0.9867867202680318,0.6739531457974874,0.8287747426418335,0.04740302059171264,-3.2660702822683234,0.0043399132017359655
117,75,0.9626147059982517,0.6774280562345024,0.8029934869089258,0.04696888682052032,-2.6733746353035746,0.011539769204615908
118,75,0.8366407419411672,0.6167741243259164,0.6719806613626426,0.04408275709313319,-1.2523385712942567,0.1124177516449671
119,70,0.9134601452569628,0.5937156417338488,0.7524430626921087,0.047698903538591644,-3.3276953804575116,0.0026999460010799785
120,74,0.8941071841443881,0.7013354570131269,0.7313929602931619,0.04607925310501014,-0.6523001406193988,0.23597528049439012
122,74,0.9809470132751208,0.7255194382894418,0.8225589480152123,0.0472336711175165,-2.0544562264562938,0.033219335613287736
123,75,0.9182958340544896,0.7836776570779475,0.756449986153791,0.046172183912710815,0.5896985721019989,0.6979260414791704
124,75,0.9182958340544896,0.8008603767120598,0.756482006404273,0.04642537090854245,0.9559077168217304,0.8314833703325933
125,75,0.9709505944546686,0.6918115689399078,0.8119320756859328,0.04700456589315064,-2.5555072036848365,0.014379712405751885
126,75,0.9426831892554922,0.8355798920903488,0.782177612414594,0.046663257841513026,1.1444181599392416,0.8897422051558969
127,75,0.9988455359952018,0.7672030896639636,0.841394969041576,0.047501673622054714,-1.5618792712003646,0.0742585148297034
128,75,0.8729882944709463,0.7801702979291121,0.7091301102443076,0.04572037528164098,1.5537971253995952,0.9565608687826244
129,75,0.9426831892554922,0.6742747731957314,0.7822922612376668,0.04633444404261657,-2.3312568063314902,0.02023959520809584
130,74,0.9227346209530941,0.7251603039492339,0.7611498168063568,0.04692343956898664,-0.7669836906182315,0.20727585448291033
131,75,0.9988455359952018,0.78473988540814,0.8415963455709652,0.047749806300133216,-1.1907160377877088,0.126037479250415
132,74,0.9660096062568557,0.8130195079169337,0.8070930731799293,0.04736999813415818,0.12510945683848088,0.5100897982040359
133,75,0.9531971725430559,0.7780792432205336,0.793430700163993,0.04690069430809233,-0.32731833014272965,0.34457310853782924
134,75,0.9782176659354247,0.8944968454004206,0.8198614648159871,0.04703872644808798,1.5866794494702416,0.9717805643887122
135,75,0.993707106604508,0.763341654405064,0.8359676958798992,0.04741070306987611,-1.531849071459572,0.07357852842943141
136,75,0.931055823385033,0.7570350883275219,0.7697858156732926,0.04634462067541855,-0.2751285296965182,0.36647267054658905
137,50,0.9709505944546686,0.7896230299717202,0.8167663167643632,0.057166499505930515,-0.47481106989640187,0.2900541989160217
138,75,0.999871756640849,0.914832848073304,0.8425793721679744,0.0475776097621054,1.5186445108656557,0.9655006899862003
139,75,0.993707106604508,0.73599093343451,0.8361291529182727,0.04731284853119097,-2.116512165141496,0.03151936961260775
140,75,0.9182958340544896,0.6227266142933943,0.7563331065154582,0.04623730344875061,-2.889582269220203,0.0066398672026559465
142,75,0.9709505944546686,0.8871280509926857,0.8120212088403155,0.04717644767370166,1.5920410682858221,0.9700405991880162
143,25,0.9043814577244937,0.6449061673683927,0.7622195925780557,0.0813299588251743,-1.442438025351006,0.09011819763604728
144,70,0.9852281360342515,0.7887365542713941,0.8278065155202051,0.04895296541646846,-0.7981122474690233,0.20055598888022239
146,24,1.0,0.8601474398401084,0.8649916926803657,0.07693875056558762,-0.06296245785961507,0.3883322333553329
147,25,0.7219280948873623,0.5287182536520142,0.5736661426139433,0.08121329494992163,-0.553454812905267,0.2755344893102138
148,75,0.8554508105601306,0.6956730041988074,0.6914091234613513,0.0445232275774556,0.09576755705857937,0.5160896782064359
149,75,0.931055823385033,0.8320725329415134,0.7703113814903237,0.04658838558549045,1.3256770045799704,0.9267214655706886
150,75,0.9043814577244937,0.7128557238329196,0.7422304790218186,0.04591537701492617,-0.6397585536398805,0.24921501569968602
151,75,0.8892881527272397,0.7086402124639559,0.7263872442987257,0.04590941050541282,-0.38656631917931866,0.3230335393292134
152,75,0.7950402793845223,0.6367560508887354,0.6301545947306307,0.04299555814123446,0.1535380965731351,0.5344493110137797
153,75,0.8366407419411672,0.46283779983903367,0.6721833326102833,0.04445304740522323,-4.709362911903573,0.00011999760004799904
154,74,0.9090221560878149,0.6394559060227818,0.7466991226103864,0.04629636708097494,-2.3164499365583096,0.020179596408071838
155,75,0.9626147059982517,0.8632846891709669,0.8028802148402235,0.0473032416620904,1.2769626818018374,0.9192416151676966
156,25,0.9895875212220556,0.772952295349881,0.8522274054247825,0.07728783355420185,-1.0257126695019338,0.1510769784604308
157,75,0.999871756640849,0.9218475663709745,0.8421315301008048,0.04782679741596243,1.666765089388238,0.9833803323933521
158,50,0.9709505944546686,0.8323847819874572,0.8169931875009756,0.05708937614076275,0.26960523177782264,0.5728485430291395
159,24,1.0,0.6286039460140789,0.8653111088625193,0.07700821662359145,-3.073790995647148,0.013399732005359892
160,75,0.9531971725430559,0.8078750950097302,0.7932748073352615,0.04674882745635338,0.3123134518849735,0.5811083778324434
162,75,0.9709505944546686,0.8348717398702203,0.8124356865007788,0.04682471769667616,0.4791497839833033,0.6497670046599068
163,75,0.9182958340544896,0.7016254941662854,0.7568155598710559,0.04626539883384847,-1.192901544045322,0.11941761164776704
164,25,0.9988455359952018,0.7598969666174115,0.8626797659014378,0.07625362207163265,-1.3479071090875157,0.10157796844063119
166,75,0.9967916319816366,0.8937886931802922,0.8390915119041319,0.047543875591709896,1.1504569325790872,0.8849023019539609
167,24,0.9798687566511528,0.8115999101173751,0.8439201125115288,0.07847551411444521,-0.41185078885904874,0.2847743045139097
168,50,0.9043814577244937,0.7733824321738522,0.7466884662056048,0.05645515441835134,0.4728348765187365,0.6495870082598348
169,74,0.9994730201859836,0.889128916025411,0.8423500675085216,0.04745260922136161,0.9858013981627611,0.8350432991340173
171,72,0.972552316568843,0.7578445320435714,0.8139256239707474,0.047878794170804526,-1.1713137913856044,0.12421751564968701
172,75,0.7950402793845223,0.6472781283352413,0.6302507247004818,0.042922492931457265,0.39670118093910584,0.6400671986560269
173,75,0.9895875212220556,0.8671461244298663,0.8314948908599351,0.047360534801760286,0.75276247870001,0.7656446871062579
174,75,0.9988455359952018,0.8499634047957542,0.8415983376201297,0.04742664367488486,0.1763790672805769,0.5343693126137478
175,50,0.7601675029619657,0.5092639075523168,0.5988790590747752,0.052768715183793315,-1.6982629046458513,0.05373892522149557
176,75,0.9967916319816366,0.8324266090515776,0.8395470386278274,0.0472917383707278,-0.15056392134354585,0.40535189296214075
177,75,0.9531971725430559,0.6711214901569601,0.79325090505178,0.046711342241891794,-2.6145558879978283,0.012939741205175897
178,75,0.993707106604508,0.8054299641910877,0.8358474589289197,0.04757481094848498,-0.6393613370480581,0.24613507729845402
179,75,0.9782176659354247,0.801214452822124,0.8195785043048731,0.04712359487407093,-0.3896997147994255,0.31513369732605345
180,74,0.8779620013943912,0.7568183481248226,0.7144831441540507,0.0458758665224122,0.9228208027436279,0.8251434971300574
181,74,0.9809470132751208,0.8368443548530404,0.8228379522841642,0.04753524551215769,0.29465299732792793,0.5701085978280435
182,75,0.9626147059982517,0.7633416544050641,0.8029079647985936,0.04672962715366099,-0.8467071706654896,0.1889362212755745
183,25,0.9988455359952018,0.9353759516593391,0.8622233845648177,0.0763018673766127,0.9587257770960315,0.8995620087598248
184,25,0.9426831892554922,0.8760848803337898,0.8029782413314867,0.07922291771693148,0.9227965986246285,0.8102637947241055
185,50,0.8267463724926178,0.6786713892795322,0.6666051773086079,0.05486499986585906,0.21992548984644655,0.5689086218275634
186,75,0.9782176659354247,0.7629875782949997,0.8199910203836867,0.04726822190994791,-1.2059569788194244,0.11653766924661507
187,75,0.9531971725430559,0.7535277291786865,0.7931757719387328,0.046872008075578134,-0.8458789027369246,0.19053618927621446
188,73,0.8989377852081333,0.6801115609602436,0.7369186056707187,0.04634438942226132,-1.2257588333484015,0.11445771084578309
189,72,0.972552316568843,0.8442560375488231,0.8141561923018479,0.04777164150729039,0.6300776841085033,0.7159256814863703
190,75,0.9967916319816366,0.7875390923368472,0.839393682721254,0.04729775788973492,-1.0963435202424452,0.14087718245635086
191,75,0.9844268978000114,0.7945538106345178,0.8263793460370469,0.04716775695444244,-0.6747307367884414,0.2363352732945341
192,74,0.9568886656798212,0.8336460249137155,0.7971700161294349,0.04711944006845592,0.7741180440872732,0.7709445811083778
193,75,0.9043814577244937,0.8043677358608952,0.7421919079590845,0.04595280462202143,1.3530366299343315,0.9293414131717366
194,25,0.8554508105601306,0.7705580664151616,0.710776690847044,0.08204061717986337,0.728680227222751,0.7388652226955461
195,75,0.999871756640849,0.8355798920903487,0.8422319661715109,0.04744343531380359,-0.14021063266526962,0.4019519609607808
196,50,0.9988455359952018,0.8410258120717262,0.8468924850729413,0.05672620446415818,-0.10342086266183947,0.39517209655806884
197,75,0.7219280948873623,0.6122045368468884,0.5570651841336092,0.040399296922635,1.3648592157153507,0.9299014019719606
198,25,0.8554508105601306,0.8061327092104908,0.71056363871615,0.08261970899597763,1.156734532906593,0.8888222235555289
199,25,0.9426831892554922,0.529915368119374,0.8025457530538549,0.07962492507111343,-3.423932703120201,0.005839883202335953
200,75,0.9782176659354247,0.6875960575709441,0.8196408372255823,0.04717312046523343,-2.799152957285393,0.009799804003919922
201,75,0.9988455359952018,0.9113254889244685,0.8414911167815738,0.04706004695053418,1.4839418289637296,0.9552608947821044
202,75,0.9531971725430559,0.8492552525756257,0.7932539982082213,0.04687348707043817,1.1947319874719307,0.8991620167596648
203,25,0.9988455359952018,0.8879430945988999,0.8621711646060954,0.07615164775447972,0.33842905245984456,0.5617487650246995
204,75,0.999871756640849,0.9499064395616568,0.8429249977648443,0.046901187714037625,2.2809964312437376,0.999780004399912
205,25,0.9709505944546686,0.9235177373942292,0.8328371744938712,0.07806284544084849,1.1616353770894818,0.9452610947781044
206,75,0.8554508105601306,0.7419434234019878,0.691388222407205,0.044798082365393656,1.1285126131612395,0.872002559948801
207,74,0.9466474387740497,0.7059703243132839,0.7862265929341047,0.04695299055385853,-1.709289816774524,0.05835883282334353
208,75,0.9782176659354247,0.8380250229089913,0.8195956397248761,0.04697290239368727,0.3923407378504224,0.6114877702445951
209,75,0.9782176659354247,0.9078181297756335,0.8196380640737181,0.046927199575982015,1.879082206027209,0.9917001659966801
210,75,0.8892881527272397,0.7191622899104618,0.7267466195441807,0.045412070862010344,-0.16701131416721218,0.4083518329633407
211,23,0.9876925088958034,0.8281028001690994,0.853191558685244,0.07933389581750419,-0.3162426130421921,0.3001739965200696
212,75,0.9967916319816366,0.8597773300221316,0.8394567406324681,0.04712557349846983,0.43120089329678574,0.6356472870542589
213,75,0.9426831892554922,0.7195163660205259,0.7819104450402352,0.046615660429605646,-1.3384789241360344,0.09927801443971121
215,75,0.9531971725430559,0.8632846891709668,0.7932411060918617,0.0466728791067509,1.5007341398181233,0.9547809043819123
216,75,0.9895875212220556,0.8183971724562363,0.8315650544769806,0.04744986094849481,-0.2775114986119252,0.3528329433411332
217,74,0.9227346209530941,0.6632807529588886,0.7613116508052871,0.04660213597327227,-2.1035709157756672,0.02871942561148777
218,75,0.8892881527272397,0.73599093343451,0.7266010823092406,0.04560374835092048,0.20590086264432994,0.5535889282214356
219,25,0.9043814577244937,0.703000124226582,0.7620570537275159,0.08151127729342486,-0.7245246481458062,0.2261554768904622
220,25,0.9895875212220556,0.9235177373942292,0.8533473277133217,0.07657395364405374,0.9163743850433467,0.872022559548809
221,50,0.9895875212220556,0.49356981853302645,0.8367163375881032,0.05698290854864405,-6.021920042255234,1.999960000799984e-05
222,74,0.9568886656798212,0.6984962614140101,0.797173735812897,0.04736282130628499,-2.0834374236441966,0.03185936281274374
223,25,0.9426831892554922,0.8998013088640098,0.8026472982181102,0.07947161348167192,1.2224995364955769,0.9482810343793124
224,75,0.9709505944546686,0.6886582859011366,0.8118719032990759,0.046826045488580985,-2.631305208721632,0.012859742805143896
226,75,0.8892881527272397,0.725468855988004,0.7263762005923432,0.045558353845592,-0.01991609721927994,0.45681086378272434
227,75,0.9426831892554922,0.6304494848111935,0.7820682863582851,0.04675971676544583,-3.2425089807031044,0.0038199236015279696
228,74,0.9994730201859836,0.8375626235334562,0.8422185809184201,0.04758690295498857,-0.0978411515741589,0.42261154776904464
230,75,0.931055823385033,0.6886582859011368,0.770003047070562,0.04645215376075811,-1.7511515523773997,0.05463890722185556
231,50,0.9953784388202257,0.7160196086959797,0.8430451746579156,0.05711837756632058,-2.223900106659115,0.029699406011879762
232,50,0.9988455359952018,0.7360342127574048,0.8466490132451494,0.05701866395742208,-1.9399753135279483,0.04415911681766364
233,75,0.10215803640865039,0.010168001336441723,0.04814609640813174,0.008643081029006738,-4.394045936192554,0.02609947801043979
234,75,0.9426831892554922,0.6094053299181815,0.7819855745430957,0.04657945065749615,-3.705072562875758,0.0014799704005919881
235,75,0.9709505944546686,0.8766059735461799,0.8118645502706979,0.04688128170448753,1.3809653004705462,0.9369612607747845
236,75,0.9967916319816366,0.7612505996964856,0.8393670410905338,0.047307647175190926,-1.651243425925737,0.06441871162576748
237,75,0.9988455359952018,0.9085262819957618,0.8414670150089909,0.047165377172247044,1.4217901140040023,0.9510009799804003
238,74,0.9867867202680318,0.8823731218065531,0.8287299462382137,0.04755218722125513,1.1280906032511941,0.885082298354033
239,75,0.6652735227649414,0.4866811616607523,0.5017882691132647,0.03793109436511953,-0.3982776586167912,0.3273334533309334
240,75,0.9844268978000114,0.904310770626798,0.8262295601541512,0.047139874017299535,1.656372913597358,0.9771804563908721
241,75,0.9844268978000114,0.7914005275957465,0.8262193413787637,0.04727430654134735,-0.7365272244144663,0.22245555088898222
242,75,0.9967916319816366,0.8632846891709668,0.8395937745576034,0.04736138017799065,0.500215883159013,0.6583868322633547
244,72,0.972552316568843,0.8504711373678076,0.8142426160838747,0.04804224668817303,0.7540971495167714,0.755544889102218
245,50,0.9953784388202257,0.8691864926253273,0.842903039831175,0.05730135552047031,0.45868815066273344,0.6441871162576749
246,50,0.9988455359952018,0.9227753098396426,0.8465457409838839,0.05720799999235511,1.3324984069701007,0.9498210035799284
247,75,0.931055823385033,0.7563269361073935,0.7699010238054791,0.046536319374286705,-0.2916880380872108,0.3531729365412692
248,75,0.9967916319816366,0.7359909334345102,0.8393003114763996,0.047600251044209715,-2.1703536383860396,0.02867942641147177
249,75,0.8729882944709463,0.7731555796314417,0.7095269824336885,0.04501971304606455,1.4133496837851418,0.9365812683746325
250,75,0.931055823385033,0.7356368573244457,0.7698946091451339,0.046368792609605476,-0.7388105208845034,0.2130357392852143
251,25,0.9043814577244937,0.8405102375384608,0.7619877303779329,0.08100503177470192,0.9693534517574336,0.8357632847343053
252,75,0.9988455359952018,0.928862284668645,0.8408858641658131,0.04736706785082387,1.8573330479290293,0.9932801343973121
254,75,0.999871756640849,0.898004204549256,0.8421888216442037,0.04760147264066632,1.172555801506207,0.9021619567608647
255,75,0.9709505944546686,0.8355798920903488,0.8119909685898375,0.04701687648226347,0.5017118376506754,0.6705465890682186
256,50,0.8554508105601306,0.5904668965416557,0.6960646042549575,0.05571288501537863,-1.8953911233308645,0.04341913161736765
257,75,0.9043814577244937,0.7503744461399154,0.7422569519009435,0.045525884449569516,0.17830503101952713,0.5448891022179556
258,50,0.9814538950336537,0.8534924036060367,0.8279854606077558,0.057584870283791195,0.44294521933585995,0.6374472510549789
259,75,0.9988455359952018,0.8015685289321881,0.8414969415356924,0.04755534879087423,-0.8396198034229643,0.19049619007619847
260,75,0.9626147059982517,0.5519046810483663,0.8028752351924959,0.04707882093971375,-5.330858953870299,5.999880002399952e-05
261,74,0.9352691398683566,0.7817205980815531,0.7746490614134947,0.046580072095197135,0.15181463552924881,0.5310493790124198
262,74,0.9994730201859836,0.8336460249137155,0.8421913066166625,0.04769427686454156,-0.17916786383441338,0.3859122817543649
263,74,0.8941071841443881,0.7710482052429544,0.7316103972561323,0.04564555049308205,0.8640011471172678,0.8087438251234975
264,75,0.9709505944546686,0.7258229320980684,0.8114760157097303,0.04694726143785327,-1.8244532479289703,0.04829903401931961
265,74,0.9952525494396791,0.8368443548530404,0.8382455165516381,0.047551919008419916,-0.0294659338217164,0.4399112017759645
266,74,0.9809470132751208,0.6735940114572794,0.8223902019681089,0.047269740473885324,-3.147810608205762,0.004419911601767965
