,Harmony,Snow Drift,Stag-Hunt,Prisoner's Dilemma
0,0.4495689655172413,0.2602627257799671,0.40554187192118224,0.639080459770115
1,0.9132410106899902,0.6923955296404275,0.2897108843537416,0.14833576287657924
2,0.9014786967418547,0.30972431077694235,0.8394486215538848,0.19533834586466167
3,0.8817982456140351,0.8318191311612363,0.8346491228070175,0.7416040100250627
4,0.812062324929972,0.08292483660130734,0.1255514705882354,0.06145833333333334
