User_ID,n,coop_rate,H_D,I_D;T,I_D;S,I_D;S-T,I_D;TS_quad,I_D;T_norm,I_D;S_norm,I_D;S-T_norm,I_D;Opp,phenotype_entropy,phenotype_kmeans
95,18,0.6111111111111112,1.0041536270551445,0.13711264915389965,0.13711264915389965,0.6598434857744538,0.126402816792191,0.13654549011191283,0.13654549011191283,0.6571140789577784,-0.010046597011293734,Optimist,Optimist
96,18,0.4444444444444444,1.0311509220851378,0.5084200854645835,0.5356548074464204,0.838026754162474,0.1603832795484499,0.4930607872962804,0.5194727522167638,0.8127100856078967,-0.003684749355049366,Optimist,Optimist
97,18,0.5555555555555556,1.0311509220851378,0.22587144673987458,0.838026754162474,0.8107920321806371,0.11844508498381279,0.2190479025932785,0.8127100856078967,0.7862981206874132,-0.04007486224691581,Optimist,Optimist
98,18,0.2222222222222222,0.804279368755536,0.3488581163637342,0.5019074220394824,0.45996922747484525,0.031202008430727735,0.4337524123036048,0.624046123197323,0.5719023082570888,-0.02256867534513385,Envious,Envious
99,18,0.4444444444444444,1.0311509220851378,0.16779469353894227,0.5084200854645835,0.5084200854645836,0.04372408676456807,0.16272563981190735,0.4930607872962804,0.4930607872962805,0.05101614535687604,Undefined,Optimist
100,18,0.16666666666666666,0.6900972838952698,0.3457871426145791,0.38772533717921626,0.6900972838952698,0.4697383939907691,0.5010701399413945,0.5618415638309598,1.0,0.1908745046211094,Envious,Envious
101,18,0.5,1.0400748622469156,0.047219300651759166,0.20026860632750754,0.28228166313906033,0.13652441605562016,0.04539990568539404,0.19255210715780516,0.2714051395581621,-0.023783861240694426,Pessimist,Pessimist
102,18,0.4444444444444444,1.0311509220851378,0.1622466118661715,0.5701815880205652,0.838026754162474,0.06397564102013908,0.15734516489408276,0.5529564836809482,0.8127100856078967,-0.012933737612623064,Envious,Envious
103,18,0.2222222222222222,0.804279368755536,0.45996922747484525,0.3087832541168185,0.6530933953975092,0.563668924595464,0.5719023082570888,0.38392536985575026,0.8120230615986616,-0.007060607844056377,Envious,Envious
104,17,0.29411764705882354,0.9164132552123273,0.6830920776663854,0.711928842117742,0.9164132552123273,0.6830920776663854,0.7453974217211832,0.7768644092263729,1.0,0.1499869064463546,Envious,Envious
105,17,0.4117647058823529,1.019850024613141,0.42196516806411477,0.18864399051817293,0.6552863456100567,0.2984436698223575,0.41375217716367513,0.18497228608660488,0.6425320682407455,0.14998690644635448,Envious,Envious
106,17,0.4117647058823529,1.019850024613141,0.1227960211791288,0.487359700182213,0.49520707970155775,0.15783428596569937,0.12040595991132022,0.4778738916705746,0.48556853238240033,0.001203082153365509,Pessimist,Pessimist
107,17,0.29411764705882354,0.9164132552123273,0.23169104439224508,0.040802073931272775,0.4361754574868305,0.059330048277024816,0.25282375944962043,0.04452366189511214,0.47595935022324765,-0.02217542848568832,Undefined,Undefined
108,17,0.6470588235294118,0.9790995889625321,0.41005149686486253,0.0010826706756918991,0.5856991455080913,0.09317961757587301,0.41880468696688855,0.0011057819734549296,0.5982018092038078,0.01906808311155883,Undefined,Optimist
109,17,0.5294117647058824,1.0399347534540846,0.7197762216370867,0.625091487846686,0.6753710744510003,-0.05388265985912799,0.6921359433814387,0.6010872179917826,0.649436007603163,0.01906808311155861,Undefined,Pessimist
110,17,0.5882352941176471,1.019850024613141,0.5435137262047552,0.6996914927961431,0.5396122268876442,0.38298102307531057,0.5329349542457734,0.6860729282833097,0.5291093924249646,0.3814444125401065,Envious,
111,17,0.47058823529411764,1.0399347534540846,0.10632298235333071,0.30493295602968806,0.8798554875455856,0.19254548983528386,0.10224005111876963,0.2932231613732212,0.8460679716907193,-0.038847128494663874,Undefined,Optimist
112,17,0.5294117647058824,1.0399347534540846,0.6753710744510003,0.32637577818264585,0.8354503403594993,0.11207104546759883,0.649436007603163,0.3138425531973108,0.8033680359124437,0.09452972263175219,Undefined,Optimist
113,17,0.5294117647058824,1.0399347534540846,0.5577240156274709,0.6753710744510003,0.8354503403594993,0.43761554621768173,0.5363067382593206,0.649436007603163,0.8033680359124437,0.08713578033335334,Envious,
114,17,0.6470588235294118,0.9790995889625321,0.6589410571455343,0.03024649604403451,0.7457784114165902,0.31433573067943377,0.6730071839206445,0.03089215477670063,0.7616982172434855,-0.04176708137999385,Undefined,Undefined
115,17,0.47058823529411764,1.0399347534540846,0.6465343099996437,0.6753710744510003,0.8354503403594993,0.6021291628135573,0.621706609815872,0.649436007603163,0.8033680359124437,0.01976830811413821,Envious,Envious
116,17,0.35294117647058826,0.9790995889625321,0.4968888511359184,0.6145359099594478,0.5856991455080913,0.21328808698566226,0.5074957202897296,0.6276541394636054,0.5982018092038078,0.06388941590357056,Optimist,Optimist
117,17,0.7058823529411765,0.9164132552123273,0.5074444290231566,0.20088133983977163,0.7563339893038283,0.3106810191439563,0.5537288184527458,0.21920387848736284,0.8253197834077491,-0.02217542848568832,Optimist,Optimist
118,17,0.5294117647058824,1.0399347534540846,0.5152918085425013,0.5596969557285878,0.6753710744510003,0.16235063207191314,0.4955039792938823,0.538203915072158,0.649436007603163,-0.018762399653720507,Optimist,Optimist
119,17,0.7647058823529411,0.8295587932862386,0.4649951142831543,0.4205899670970679,0.5094002614692408,0.3473480554596249,0.5605330424394743,0.5070044106589847,0.614061674219964,-0.022023138316429658,Optimist,Optimist
120,17,0.17647058823529413,0.7147270241606074,0.2344892264351106,0.32132658070616654,0.3945684923436095,0.16173578528281052,0.3280822167183344,0.44957944759894897,0.5520548111455562,-0.038430942888738384,Envious,Envious
121,17,0.4117647058823529,1.019850024613141,0.7421236998811127,0.5376392867865273,0.6108811984239704,0.09547875960794316,0.7276792488803655,0.5271748529794561,0.5989912081981814,-0.04184397172070664,Envious,Envious
122,17,0.35294117647058826,0.9790995889625321,0.33680958522741944,0.6145359099594478,0.6145359099594478,0.12447779261348935,0.34399931225005176,0.6276541394636054,0.6276541394636054,-0.04217017365166009,Envious,Envious
123,17,0.6470588235294118,0.9790995889625321,0.3812147324135059,0.4968888511359184,0.24997223095636356,-0.06443823774636603,0.3893523567070909,0.5074957202897296,0.25530827892721075,0.03599455915830252,Undefined,Trustful
124,17,0.5882352941176471,1.019850024613141,0.2463175194208861,0.1750485478845598,0.2618859021556158,0.08611187720842728,0.24152327643892693,0.17164146066570998,0.25678864130532997,-0.038847128494664096,Undefined,Undefined
125,17,0.6470588235294118,0.9790995889625321,0.7457784114165902,0.5856991455080913,0.3597719102605482,0.06832376659094719,0.7616982172434855,0.5982018092038078,0.3674518040006203,-0.04176708137999385,Undefined,Optimist
126,17,0.8235294117647058,0.7147270241606074,0.3945684923436095,0.24808466906872356,0.3501633451575231,0.23839072575222164,0.5520548111455562,0.3471040840523417,0.48992599037200724,0.021377794669281025,Trustful,Optimist
127,17,0.6470588235294118,0.9790995889625321,0.2943773781424499,0.4544566440509489,0.7746151758679468,-0.016131591243168764,0.3006613233842498,0.4641577314239276,0.7911505475032832,0.01906808311155883,Undefined,Trustful
128,17,0.4117647058823529,1.019850024613141,0.028564724609673964,0.6552863456100567,0.5820444339726137,0.08365046662216746,0.02800875022825969,0.6425320682407455,0.5707157130220203,0.12020823428890914,Undefined,Undefined
129,13,0.6153846153846154,1.0167248755262976,0.5399877568299567,0.5399877568299567,0.7493221814795322,0.08102929388526336,0.5311050903032517,0.5311050903032517,0.736996014867496,-0.05503820420924299,Undefined,Undefined
130,13,0.6153846153846154,1.0167248755262976,0.44420987238099274,0.08102929388526336,0.2725850627831913,0.15886326126201689,0.4369027286275964,0.07969638181943699,0.2681011051707477,-0.05503820420924299,Undefined,
